ID,Priority,Family_type,First_stage,Start_time_S1,Finish_time_S1,Processing_Time_S1,Second_stage,Start_time_S2,Finish_Time_S2,Processing_Time_S2,Third_stage,Start_time_S3,Finish_time_S3,Processing_Time_S3,Fourth_stage,Start_time_s4,Finish_time,Processing_Time_S4,Overall_processing_time,Overall_waiting_time,Tardiness,BREAKS,BREAKDOWN,Anomaly_identification,S1_efficiency,S2_efficiency,S3_efficiency,S4_efficiency,wait_to_process_ratio,longest_stage,shortest_stage,stage_time_std,stage_time_range,is_tardy,tardiness_per_unit,zscore_Overall_waiting_time,flag_z_Overall_waiting_time,zscore_Overall_processing_time,flag_z_Overall_processing_time,zscore_Tardiness,flag_z_Tardiness,zscore_Processing_Time_S1,flag_z_Processing_Time_S1,zscore_Processing_Time_S2,flag_z_Processing_Time_S2,zscore_Processing_Time_S3,flag_z_Processing_Time_S3,zscore_Processing_Time_S4,flag_z_Processing_Time_S4,total_z_flags
96,6,29,SMD_3,1056,1735,679,AOI_3,1735,1820,85,SS_0,1820,2100,280,CC_1,2101,2213,112,1156,1057,0,0,0,0,0.9985294117647059,0.9883720930232558,0.99644128113879,0.9911504424778761,0.9135695764909249,679,85,273.9379491782765,594,0,0.0,1.323188520728798,0,0.25894158291676506,0,0.20065928003980532,0,0.3732791668200376,0,0.7829414668995477,0,0.21520420774409182,0,0.1480815182484902,0,0
103,6,35,SMD_4,5189,5478,289,AOI_2,5581,5866,285,SS_2,5866,6316,450,CC_0,6384,6437,53,1077,5360,0,0,0,0,0.996551724137931,0.9965034965034965,0.9977827050997783,0.9814814814814815,4.9721706864564,450,53,163.3735494707349,397,0,0.0,0.5001422696880073,0,0.32834779615887155,0,0.20065928003980532,0,0.5061929830611939,0,0.3259651974822655,0,0.20816317796044934,0,0.4282094941816539,0,0
35,7,35,SMD_4,5478,5839,361,AOI_1,5849,6069,220,SS_4,6155,6370,215,0,0,0,0,796,5574,0,0,0,0,0.9972375690607734,0.995475113122172,0.9953703703703703,0.0,6.993726474278544,361,0,148.93175170750752,361,0,0.0,0.4592099206936478,0,0.5752230609820603,0,0.20065928003980532,0,0.3438288938523511,0,0.4744824850428822,0,0.37707997286641637,0,0.6798498793419534,0,0
61,7,13,SMD_4,3109,4725,1616,AOI_0,4725,5862,1137,SS_1,5862,6647,785,CC_0,6647,7299,652,4190,3109,0,2,1,1,0.9993815708101422,0.9991212653778558,0.9987277353689568,0.998468606431853,0.7418277260796946,1616,652,430.70833131791943,964,0,0.0,0.9306970247641912,0,2.40660842944464,0,0.20065928003980532,0,2.4862673833295603,0,1.6207537102353566,0,1.0424459674370452,0,2.415801651309279,0,0
74,7,26,SMD_4,7097,8865,1768,AOI_3,8968,9840,872,SS_4,9840,10619,779,0,0,0,0,3419,7200,179,1,1,1,0.9994347088750707,0.9988545246277205,0.9987179487179487,0.0,2.1052631578947367,1768,0,723.5695658792364,1768,1,0.052339181286549706,0.14820057740005602,0,1.7292389305881326,0,0.5929594455108854,0,2.829036016103784,0,1.0152601532574577,0,1.0275035891180613,0,0.6798498793419534,0,0
105,7,9,SMD_2,5165,5960,795,AOI_3,5960,6412,452,0,0,0,0,0,0,0,0,1247,5165,0,0,0,0,0.9987437185929648,0.9977924944812362,0.0,0.0,4.138621794871795,795,0,386.2541261915528,795,0,0.0,0.5374404381641761,0,0.17899265373914877,0,0.20065928003980532,0,0.6348657549898398,0,0.05560998748116512,0,0.9125151959633361,0,0.6798498793419534,0,0
128,7,20,SMD_4,189,838,649,AOI_1,838,1006,168,SS_2,1006,1138,132,CC_1,1138,1355,217,1166,189,0,0,0,0,0.9984615384615385,0.9940828402366864,0.9924812030075187,0.9954128440366973,0.16195372750642673,649,132,240.86579942643027,517,0,0.0,1.4892131886124618,0,0.2501559863038402,0,0.20065928003980532,0,0.3056274629830198,0,0.5932963150913756,0,0.5837828729456924,0,0.3504513202766316,0,0
130,7,33,SMD_2,1675,1969,294,AOI_0,1969,2161,192,SS_1,2161,2281,120,CC_1,2318,2458,140,746,1712,0,0,0,0,0.9966101694915255,0.9948186528497409,0.9917355371900827,0.9929078014184397,2.2918340026773762,294,120,77.82673062643708,174,0,0.0,1.1979049291806412,0,0.6191510440466846,0,0.20065928003980532,0,0.49491769908835753,0,0.5384591627613017,0,0.61366762958366,0,0.015139427975124365,0,0
146,7,7,SMD_4,9038,9218,180,AOI_0,9233,9659,426,SS_0,9659,9786,127,CC_1,9950,10062,112,845,9217,0,0,0,0,0.994475138121547,0.9976580796252927,0.9921875,0.9911504424778761,10.894799054373522,426,112,146.10812206490553,314,0,0.0,0.23759637550472543,0,0.5321736375787285,0,0.20065928003980532,0,0.7519941736690252,0,0.0037969275430815618,0,0.5962348548781788,0,0.1480815182484902,0,0
152,7,12,SMD_0,6743,8460,1717,AOI_1,8460,10092,1632,SS_0,10092,10845,753,CC_1,10845,11138,293,4395,6743,698,2,1,1,0.9994179278230501,0.9993876301285977,0.9986737400530504,0.9965986394557823,1.533894449499545,1717,293,691.7043564028397,1424,1,0.15878070973612374,0.2356121824954874,0,2.5867131600096,0,2.8940103871913796,0,2.7140281195808535,0,2.75176997704313,0,0.9627532830691315,0,0.7112941367329103,0,0
21,8,6,SMD_1,7549,8496,947,AOI_4,8496,9376,880,0,0,0,0,CC_0,9376,9435,59,1886,7549,0,2,1,1,0.9989451476793249,0.9988649262202043,0.0,0.9833333333333333,4.000529941706413,947,0,511.67730716406277,947,0,0.0,0.08144641946065655,0,0.3824069698267503,0,0.20065928003980532,0,0.9776343877640633,0,1.033539204034149,0,0.9125151959633361,0,0.39972190340878977,0,0
30,8,26,SMD_4,8865,9038,173,AOI_4,9376,9580,204,SS_2,9580,9915,335,CC_0,9915,9975,60,772,9203,0,1,1,1,0.9942528735632183,0.9951219512195122,0.9970238095238095,0.9836065573770492,11.905562742561449,335,60,113.09877688699085,275,0,0.0,0.23491855828079536,0,0.5963084928530801,0,0.20065928003980532,0,0.767779571230996,0,0.5110405865962647,0,0.07823240648674026,0,0.39497397161331244,0,0
33,8,6,SMD_1,8496,8847,351,AOI_4,9580,9879,299,SS_2,9915,10106,191,CC_1,10266,10308,42,883,9425,0,0,0,0,0.9971590909090909,0.9966666666666667,0.9947916666666666,0.9767441860465116,10.661764705882353,351,42,136.53418375386192,309,0,0.0,0.2773810885459721,0,0.498788370449614,0,0.20065928003980532,0,0.3663794617980237,0,0.2939768586230557,0,0.4368494861423516,0,0.4804367439319047,0,0
41,8,36,SMD_4,6994,7097,103,AOI_3,7159,7217,58,SS_1,7217,7312,95,CC_1,7497,7540,43,299,7241,0,0,0,0,0.9903846153846154,0.9830508474576272,0.9895833333333334,0.9772727272727273,24.136666666666667,103,43,28.848743473503312,60,0,0.0,0.14035839838711797,0,1.0118672126444264,0,0.20065928003980532,0,0.9256335468507042,0,0.8446332632708807,0,0.6759275392460925,0,0.4756888121364274,0,0
120,8,4,SMD_2,9516,9660,144,AOI_2,9707,9775,68,SS_1,9775,10028,253,0,0,0,0,465,9563,0,0,0,0,0.993103448275862,0.9855072463768116,0.9960629921259843,0.0,20.521459227467812,253,0,108.4938554327694,253,0,0.0,0.30377671546756846,0,0.8660263088698735,0,0.20065928003980532,0,0.8331762182734466,0,0.8217844498000166,0,0.28244491017951895,0,0.6798498793419534,0,0
122,8,31,SMD_4,9218,9967,749,AOI_2,9993,10579,586,SS_1,10579,11395,816,CC_0,11395,11572,177,2328,9244,0,0,0,0,0.9986666666666667,0.9982964224872232,0.9987760097919217,0.9943820224719101,3.969085444396737,816,177,286.7554126196516,639,0,0.0,0.2427607372937334,0,0.7707303401180295,0,0.20065928003980532,0,0.5311331424397457,0,0.3617840879907442,0,1.1196482554184615,0,0.1605340484575376,0,0
133,8,24,SMD_2,3146,4838,1692,AOI_2,4838,5141,303,SS_0,5141,5483,342,CC_0,5483,5617,134,2471,3146,0,1,1,1,0.9994093325457767,0.9967105263157895,0.9970845481049563,0.9925925925925926,1.272653721682848,1692,134,721.8339490492256,1558,0,0.0,0.9236199363866618,0,0.8963643716828551,0,0.20065928003980532,0,2.657651699716672,0,0.2848373332347101,0,0.06079963178125916,0,0.043627018747988466,0,0
158,8,15,SMD_2,9928,10053,125,AOI_1,10092,10289,197,0,0,0,0,CC_0,10289,10358,69,391,9967,0,0,0,0,0.9920634920634921,0.9949494949494949,0.0,0.9857142857142858,25.426020408163264,197,0,83.61568832063354,197,0,0.0,0.381050869643836,0,0.9310397238055175,0,0.20065928003980532,0,0.8760222973702245,0,0.5270347560258697,0,0.9125151959633361,0,0.35224258545401627,0,0
160,8,6,SMD_1,8847,9086,239,AOI_0,9659,9835,176,SS_0,9835,9922,87,0,0,0,0,502,9420,0,0,0,0,0.9958333333333333,0.9943502824858758,0.9886363636363636,0.0,18.727634194831015,239,0,104.34717693034793,239,0,0.0,0.27642472525171136,0,0.8335196014020515,0,0.20065928003980532,0,0.6189458227895569,0,0.5750172643146843,0,0.6958507103380709,0,0.6798498793419534,0,0
3,9,39,SMD_0,3256,4939,1683,AOI_1,5019,5849,830,0,0,0,0,0,0,0,0,2513,3336,0,1,1,1,0.9994061757719715,0.9987966305655837,0.0,0.0,1.3269689737470167,1683,0,804.6938858969912,1683,0,0.0,0.8872781312047539,0,0.9332638774571396,0,0.20065928003980532,0,2.6373561885655668,0,0.9192951366798284,0,0.9125151959633361,0,0.6798498793419534,0,0
14,9,35,SMD_4,5839,6032,193,AOI_1,6069,6137,68,SS_4,6450,6758,308,0,0,0,0,569,6189,0,0,0,0,0.9948453608247423,0.9855072463768116,0.9967637540453075,0.0,10.857894736842105,308,0,136.37784521932684,308,0,0.0,0.3415772354995771,0,0.7746561040954548,0,0.20065928003980532,0,0.7226784353396508,0,0.8217844498000166,0,0.1454731089221674,0,0.6798498793419534,0,0
18,9,22,SMD_0,8460,9428,968,AOI_0,9835,10678,843,SS_2,10678,11292,614,CC_1,11679,11877,198,2623,9254,0,0,0,0,0.9989680082559339,0.9988151658767772,0.9983739837398374,0.9949748743718593,3.526676829268293,968,198,338.5462794557538,770,0,0.0,0.2446734638822549,0,1.029905440199313,0,0.20065928003980532,0,1.0249905804499757,0,0.9489985941919518,0,0.6165881853460067,0,0.26024061616256194,0,0
34,9,13,SMD_4,4725,4801,76,AOI_3,4801,5051,250,SS_0,5051,5128,77,CC_0,5240,5280,40,443,4837,0,1,1,1,0.987012987012987,0.9960159362549801,0.9871794871794872,0.975609756097561,10.894144144144144,250,40,94.41530596253978,210,0,0.0,0.6001778702676804,0,0.8853546214183082,0,0.20065928003980532,0,0.9865200803040203,0,0.40593604463028987,0,0.720754674203044,0,0.48993260752285944,0,0
36,9,11,SMD_1,6090,6661,571,AOI_2,6661,7049,388,0,0,0,0,CC_1,7540,7587,47,1006,6581,0,0,0,0,0.9982517482517482,0.9974293059125964,0.0,0.9791666666666666,6.535253227408143,571,0,274.3385985723968,571,0,0.0,0.2665983532295353,0,0.3907255321106381,0,0.20065928003980532,0,0.1297330330067735,0,0.09062241873236518,0,0.9125151959633361,0,0.456697084954518,0,0
44,9,1,SMD_3,7319,8911,1592,AOI_3,9840,10826,986,SS_0,10845,11199,354,CC_1,11281,11559,278,3210,8349,0,1,1,1,0.9993722536095417,0.9989868287740629,0.9971830985915493,0.996415770609319,2.600124571784491,1592,278,614.609632205679,1314,0,0.0,0.07157170762106142,0,1.5456199613780028,0,0.20065928003980532,0,2.432146020259946,0,1.2757366268253088,0,0.03091487514329155,0,0.64007515980075,0,0
53,9,4,SMD_2,9660,9750,90,AOI_2,9775,9993,218,0,0,0,0,CC_1,10062,10123,61,369,9754,0,0,0,0,0.989010989010989,0.9954337899543378,0.0,0.9838709677419355,26.36216216216216,218,0,91.84180239230209,218,0,0.0,0.3403097933083286,0,0.9503680363539522,0,0.20065928003980532,0,0.9549492851800786,0,0.479052247737055,0,0.9125151959633361,0,0.39022603981783505,0,0
62,9,33,SMD_3,9623,10620,997,AOI_0,10678,11628,950,SS_1,11628,13153,1525,CC_0,13153,14287,1134,4606,9681,1237,2,1,1,0.998997995991984,0.9989484752891693,0.9993446920052425,0.9991189427312775,2.101367484263078,1525,950,260.9476320388186,575,1,0.26850444975037985,0.32634688921212185,0,2.772089248542315,0,5.283733812173628,1,1.0903872274924262,0,1.1934808983301979,0,2.885339293445048,0,4.704304776729362,1,2
85,9,19,SMD_1,2181,3076,895,AOI_2,3076,4830,1754,SS_3,4830,5501,671,0,0,0,0,3320,2181,0,1,1,1,0.9988839285714286,0.9994301994301994,0.9985119047619048,0.0,0.6567299006323396,1754,0,723.9203455261268,1754,0,0.0,1.108198052178984,0,1.6422615241201766,0,0.20065928003980532,0,0.8603714344465657,0,3.030525501387672,1,0.7585407793763529,0,0.6798498793419534,0,1
89,9,8,SMD_2,10303,10396,93,AOI_2,10756,10808,52,SS_4,10808,10872,64,CC_1,11138,11281,143,352,10929,0,0,0,0,0.9893617021276596,0.9811320754716981,0.9846153846153847,0.9930555555555556,30.960339943342778,143,52,40.50514370628336,91,0,0.0,0.5650551674596018,0,0.9653035505959245,0,0.20065928003980532,0,0.9481841147963769,0,0.8583425513533992,0,0.7531298272275089,0,0.0008956325886923135,0,0
97,9,27,SMD_0,10588,11502,914,AOI_0,11628,11979,351,SS_0,12003,13387,1384,CC_0,14287,14526,239,2888,11638,1476,1,1,1,0.9989071038251366,0.9971590909090909,0.9992779783393502,0.9958333333333333,4.028383523710627,1384,239,531.0486481167867,1145,1,0.5109034267912772,0.7006674825857744,0,1.262723750441822,0,6.343369987629577,1,0.9032175135433437,0,0.17516302857456237,0,2.534193402948928,0,0.45490581977713335,0,1
99,9,2,SMD_0,5652,5715,63,AOI_0,5862,6106,244,SS_0,6208,6410,202,0,0,0,0,509,5901,0,0,0,0,0.984375,0.9959183673469387,0.9950738916256158,0.0,11.570588235294117,244,0,114.80236640998884,244,0,0.0,0.39666376124899555,0,0.827369683773004,0,0.20065928003980532,0,1.0158358186333947,0,0.41964533271280835,0,0.4094551258908813,0,0.6798498793419534,0,0
119,9,26,SMD_0,10151,10549,398,AOI_2,10579,10756,177,SS_3,10756,11062,306,CC_1,11559,11624,65,946,10678,0,0,0,0,0.9974937343358395,0.9943820224719101,0.996742671009772,0.9848484848484849,11.275607180570221,398,65,145.9052203772481,333,0,0.0,0.5170457300877128,0,0.4434391117881873,0,0.20065928003980532,0,0.2603917924533625,0,0.5727323829675979,0,0.15045390169516198,0,0.37123431263592566,0,0
129,9,39,SMD_0,3151,3256,105,AOI_0,3256,3324,68,SS_0,3324,3376,52,CC_1,4356,4402,46,271,4131,0,0,0,0,0.9905660377358491,0.9855072463768116,0.9811320754716981,0.9787234042553191,15.1875,105,46,26.512575632455377,59,0,0.0,0.7352163674172966,0,1.0364668831606159,0,0.20065928003980532,0,0.9211234332615698,0,0.8217844498000166,0,0.7830145838654764,0,0.46144501674999533,0,0
150,9,22,SMD_0,9428,10151,723,AOI_1,10289,10865,576,SS_4,10872,11561,689,CC_1,11624,11679,55,2043,9636,0,0,0,0,0.9986187845303868,0.9982668977469671,0.9985507246376811,0.9821428571428571,4.714285714285714,723,55,310.26265754464663,668,0,0.0,0.3177396195637752,0,0.5203408366496708,0,0.20065928003980532,0,0.472501665780997,0,0.3389352745198801,0,0.8033679143333042,0,0.41871363059069916,0,0
20,10,20,SMD_4,838,882,44,AOI_3,882,939,57,0,0,0,0,CC_0,939,989,50,151,838,0,0,0,0,0.9777777777777777,0.9827586206896551,0.0,0.9803921568627451,5.5131578947368425,57,0,25.721262281103805,57,0,0.0,1.3650772330174181,0,1.1418940425157142,0,0.20065928003980532,0,1.0586818977301726,0,0.8469181446179672,0,0.9125151959633361,0,0.44245328956808594,0,0
26,10,25,SMD_1,11069,11322,253,AOI_2,11448,12184,736,SS_2,12271,12456,185,CC_1,12859,13024,165,1339,11685,0,0,0,0,0.9960629921259843,0.9986431478968792,0.9946236559139785,0.9939759036144579,8.720149253731343,736,165,270.1386989430923,571,0,0.0,0.7096572975518254,0,0.09816516490023998,0,0.20065928003980532,0,0.5873750276656152,0,0.7045162900537058,0,0.4517918644613354,0,0.1035588669118094,0,0
43,10,16,SMD_2,11215,12825,1610,AOI_1,13002,13439,437,SS_2,13563,13652,89,CC_1,13733,13883,150,2286,11597,0,1,1,1,0.9993792675356921,0.997716894977169,0.9888888888888889,0.9933774834437086,5.070835155225186,1610,89,708.7644178427695,1521,0,0.0,0.6928253035728363,0,0.7338308343437451,0,0.20065928003980532,0,2.472737042562157,0,0.021336767274868957,0,0.6908699175650763,0,0.03233988997964914,0,0
52,10,33,SMD_3,10620,11509,889,AOI_4,11630,13162,1532,SS_4,13253,13900,647,CC_1,13999,14309,310,3378,10931,0,1,1,1,0.998876404494382,0.9993476842791911,0.9984567901234568,0.9967845659163987,3.2349807635395087,1532,310,516.1824612802467,1222,0,0.0,0.5654377127773061,0,1.6932179844751407,0,0.20065928003980532,0,0.8468410936791622,0,2.523281842334489,0,0.6987712661004176,0,0.7920089772560253,0,0
71,10,27,SMD_0,11502,13180,1678,AOI_4,13180,13555,375,SS_3,13575,14338,763,0,0,0,0,2816,11522,0,1,1,1,0.9994044073853484,0.9973404255319149,0.9986910994764397,0.0,4.090166844160454,1678,0,720.1884012765919,1678,0,0.0,0.6784798541589253,0,1.1994674548287632,0,0.20065928003980532,0,2.6260809045927305,0,0.12032587624448851,0,0.9876572469341045,0,0.6798498793419534,0,0
109,10,37,SMD_1,475,1159,684,AOI_3,1159,1282,123,SS_1,1282,1661,379,CC_0,1776,1872,96,1282,590,0,0,0,0,0.9985401459854014,0.9919354838709677,0.9973684210526316,0.9896907216494846,0.4598597038191738,684,96,273.8375430798341,588,0,0.0,1.4125128524127508,0,0.14824306559391173,0,0.20065928003980532,0,0.38455445079287387,0,0.6961159757102641,0,0.031345034519140974,0,0.22404842697612778,0,0
111,10,28,SMD_2,982,1259,277,AOI_0,1259,1490,231,SS_3,1490,1609,119,CC_1,1609,1682,73,700,982,0,0,0,0,0.9964028776978417,0.9956896551724138,0.9916666666666667,0.9864864864864865,1.4008559201141226,277,73,95.00877152487904,204,0,0.0,1.337533970142709,0,0.6595647884661391,0,0.20065928003980532,0,0.533253664596001,0,0.4493487902249317,0,0.6161580259701572,0,0.3332508582721069,0,0
113,10,3,SMD_4,2464,2859,395,AOI_2,2859,3044,185,0,0,0,0,0,0,0,0,580,2464,0,0,0,0,0.9974747474747475,0.9946236559139785,0.0,0.0,4.240963855421687,395,0,188.10458084090706,395,0,0.0,1.0540678897238265,0,0.7649919478212375,0,0.20065928003980532,0,0.2671569628370643,0,0.5544533321909065,0,0.9125151959633361,0,0.6798498793419534,0,0
121,10,3,SMD_4,2859,2923,64,AOI_3,2923,3159,236,SS_0,3159,3265,106,CC_1,3265,3340,75,481,2859,0,0,0,0,0.9846153846153847,0.9957805907172996,0.9906542056074766,0.9868421052631579,5.931535269709544,236,64,79.18911962300545,172,0,0.0,0.9785151894772282,0,0.8519693542891937,0,0.20065928003980532,0,1.0135807618388273,0,0.43792438348949964,0,0.6485331789946222,0,0.32375499468115215,0,0
69,11,9,SMD_2,5960,6681,721,AOI_3,6681,7159,478,SS_0,7159,7942,783,CC_1,8621,8824,203,2185,6639,0,0,0,0,0.9986149584487535,0.9979123173277662,0.9987244897959183,0.9950980392156863,3.0370539798719123,783,203,263.9865842550842,580,0,0.0,0.25550453901611075,0,0.6450963085532039,0,0.20065928003980532,0,0.4679915521918625,0,0.1150169025054118,0,1.0374651746640506,0,0.2839802751399487,0,0
4,11,11,SMD_1,6661,7549,888,AOI_0,7549,9233,1684,SS_1,9233,9744,511,CC_1,9744,9950,206,3289,6661,0,1,1,1,0.9988751406074241,0.9994065281899109,0.998046875,0.9951690821256038,2.0246200607902733,1684,206,638.6383300951069,1478,0,0.0,0.25129654052136347,0,1.6150261746201093,0,0.20065928003980532,0,0.8445860368845949,0,2.8705838070916236,0,0.3600773575367847,0,0.2982240705263808,0,0
25,11,24,SMD_2,4838,4951,113,AOI_3,5051,5628,577,0,0,0,0,CC_0,5628,5696,68,758,4938,0,0,0,0,0.9912280701754386,0.9982698961937716,0.0,0.9855072463768116,6.5059288537549405,577,0,262.47603065168954,577,0,0.0,0.5808593317236136,0,0.6086083281111748,0,0.20065928003980532,0,0.9030829789050316,0,0.34122015586696647,0,0.9125151959633361,0,0.3569905172494936,0,0
31,11,11,SMD_4,11534,11633,99,AOI_3,11820,11869,49,0,0,0,0,CC_1,11877,11929,52,200,11729,0,0,0,0,0.99,0.98,0.0,0.9811320754716981,58.353233830845774,99,0,40.4392548563068,99,0,0.0,0.7180732945413199,0,1.0988446191123824,0,0.20065928003980532,0,0.9346537740289733,0,0.8651971953946584,0,0.9125151959633361,0,0.4329574259771312,0,0
51,11,32,SMD_3,2830,3263,433,AOI_4,3263,4595,1332,SS_2,4595,5836,1241,0,0,0,0,3006,2830,0,2,1,1,0.9976958525345622,0.9992498124531133,0.999194847020934,0.0,0.9411373461922181,1332,0,643.6316234203123,1332,0,0.0,0.9840620965839404,0,1.3663937904743355,0,0.20065928003980532,0,0.1814648046435084,0,2.066305572917207,0,2.1780667196798142,0,0.6798498793419534,0,0
70,11,36,SMD_3,11653,11828,175,AOI_3,11869,11969,100,SS_2,12090,12271,181,0,0,0,0,456,11815,0,0,0,0,0.9943181818181818,0.9900990099009901,0.9945054945054945,0.0,25.85339168490153,181,0,84.4630096551147,181,0,0.0,0.7345227432026046,0,0.8739333458215058,0,0.20065928003980532,0,0.7632694576418615,0,0.7486682466932515,0,0.4617534500073246,0,0.6798498793419534,0,0
101,11,16,SMD_2,12825,13181,356,AOI_2,13187,13281,94,SS_0,13387,13695,308,0,0,0,0,758,12937,0,0,0,0,0.9971988795518207,0.9894736842105263,0.9967637540453075,0.0,17.04479578392622,356,0,170.0931117554931,356,0,0.0,0.949130666434714,0,0.6086083281111748,0,0.20065928003980532,0,0.35510417782518744,0,0.76237753477577,0,0.1454731089221674,0,0.6798498793419534,0,0
112,11,33,SMD_3,11509,11559,50,AOI_3,11772,11820,48,SS_0,11926,12003,77,CC_1,13024,13166,142,317,12849,0,0,0,0,0.9803921568627451,0.9795918367346939,0.9871794871794872,0.993006993006993,40.405660377358494,142,48,43.87387225521206,94,0,0.0,0.932298672455725,0,0.9960531387411615,0,0.20065928003980532,0,1.045151556962769,0,0.8674820767417448,0,0.720754674203044,0,0.005643564384169664,0,0
117,11,31,SMD_4,9967,10615,648,AOI_2,10808,10912,104,SS_3,11062,11239,177,CC_0,11239,11307,68,997,10310,0,0,0,0,0.9984591679506933,0.9904761904761905,0.9943820224719101,0.9855072463768116,10.330661322645291,648,68,269.67310457910577,580,0,0.0,0.4466573916301226,0,0.39863256906227046,0,0.20065928003980532,0,0.3033724061884525,0,0.7395287213049059,0,0.47171503555331384,0,0.3569905172494936,0,0
135,11,19,SMD_1,3076,4727,1651,AOI_1,4727,5019,292,0,0,0,0,CC_0,5019,5240,221,2164,3076,0,2,1,1,0.9993946731234867,0.9965870307167235,0.0,0.9954954954954955,1.420785219399538,1651,0,750.3736846842822,1651,0,0.0,0.9370090225063121,0,0.6266465556660616,0,0.20065928003980532,0,2.5651943711394143,0,0.30997102805266064,0,0.9125151959633361,0,0.369443047458541,0,0
147,11,9,SMD_2,6681,6932,251,AOI_2,7090,8696,1606,SS_0,8696,9659,963,0,0,0,0,2820,6839,0,2,1,1,0.996031746031746,0.9993777224642191,0.9989626556016598,0.0,2.424317617866005,1606,0,726.0638172135192,1606,0,0.0,0.21725000724568125,0,1.202981693473933,0,0.20065928003980532,0,0.5918851412547498,0,2.692363062018883,0,1.4857365242335645,0,0.6798498793419534,0,0
59,12,27,SMD_0,13180,14091,911,AOI_1,14091,14918,827,SS_0,14918,15691,773,CC_0,15907,16299,392,2903,13396,0,0,0,0,0.9989035087719298,0.998792270531401,0.9987080103359173,0.9974554707379135,4.612947658402204,911,392,229.6306817478884,519,0,0.0,1.0369248168478498,0,1.2759021453612094,0,0.20065928003980532,0,0.896452343159642,0,0.9124404926385692,0,1.0125612107990776,0,1.181339384485168,0,0
42,12,20,SMD_3,5865,6591,726,AOI_0,6591,7496,905,SS_2,7496,8153,657,CC_0,8153,8960,807,3095,5865,0,1,1,1,0.9986244841815681,0.9988962472406181,0.9984802431610942,0.9987623762376238,1.8943798449612403,905,657,106.83749341874322,248,0,0.0,0.40354957696767285,0,1.444585600329367,0,0.20065928003980532,0,0.4792668361646988,0,1.0906612377113092,0,0.7236752299653907,0,3.1517310796082687,1,1
45,12,35,SMD_1,13280,13594,314,AOI_1,13603,13767,164,SS_2,13828,14484,656,CC_0,14526,14689,163,1297,13392,0,0,0,0,0.9968253968253968,0.9939393939393939,0.9984779299847792,0.9939024390243902,10.317411402157164,656,163,232.2676258112611,493,0,0.0,1.0361597262124411,0,0.13506467067452443,0,0.20065928003980532,0,0.44981656319701235,0,0.6024358404797212,0,0.7211848335788933,0,0.0940630033208547,0,0
104,12,18,SMD_4,13377,13783,406,AOI_1,13783,13928,145,SS_1,14219,14555,336,CC_0,14689,14747,58,945,13802,0,0,0,0,0.9975429975429976,0.9931506849315068,0.9970326409495549,0.9830508474576272,14.58985200845666,406,58,162.1365165531812,348,0,0.0,1.1145815163418216,0,0.4443176714494798,0,0.20065928003980532,0,0.24235133809682444,0,0.645848586074363,0,0.07574201010024297,0,0.4044698352042671,0,0
114,12,5,SMD_2,13553,14507,954,AOI_2,14507,15528,1021,SS_2,15528,16252,724,CC_1,16920,17547,627,3326,14221,582,0,0,0,0.9989528795811519,0.9990215264187867,0.9986206896551724,0.9984076433121019,4.274421400661256,1021,627,186.4519598538276,394,1,0.17493237150586113,1.1947247604008713,0,1.6475328820879314,0,2.3797099840412113,0,0.9934197853260341,0,1.355707473973333,0,0.8905317878607099,0,2.2971033564223453,0,0
22,13,24,SMD_2,4951,5073,122,AOI_2,5141,5306,165,SS_4,5306,5848,542,CC_0,5848,5967,119,948,5019,0,0,0,0,0.991869918699187,0.9939759036144579,0.998158379373849,0.9916666666666667,5.28872497365648,542,119,204.41624201613726,423,0,0.0,0.5653662463565896,0,0.44168199246560236,0,0.20065928003980532,0,0.8827874677539262,0,0.6001509591326348,0,0.43727964551820103,0,0.11484599568014872,0,0
47,13,7,SMD_1,13827,13964,137,AOI_1,13964,14007,43,0,0,0,0,0,0,0,0,180,13827,0,0,0,0,0.9927536231884058,0.9772727272727273,0.0,0.0,76.39226519337016,137,0,64.59618151769241,137,0,0.0,1.1193633328131252,0,1.1164158123382322,0,0.20065928003980532,0,0.8489616158354174,0,0.8789064834771769,0,0.9125151959633361,0,0.6798498793419534,0,0
56,13,1,SMD_3,8911,9031,120,AOI_4,9879,10003,124,SS_0,10003,10062,59,CC_1,10123,10266,143,446,9820,0,0,0,0,0.9917355371900827,0.992,0.9833333333333333,0.9930555555555556,21.96868008948546,143,59,36.40970566575164,84,0,0.0,0.35293378879257037,0,0.8827189424344307,0,0.20065928003980532,0,0.8872975813430608,0,0.6938310943631777,0,0.7655818091599953,0,0.0008956325886923135,0,0
58,13,14,SMD_1,1654,1832,178,AOI_3,1832,1878,46,SS_3,1878,2044,166,CC_1,2044,2101,57,447,1654,0,0,0,0,0.994413407821229,0.9787234042553191,0.9940119760479041,0.9827586206896551,3.6919642857142856,178,46,69.88740945263316,132,0,0.0,1.2089987433940659,0,0.8818403827731383,0,0.20065928003980532,0,0.7565042872581598,0,0.8720518394359177,0,0.49910939580478414,0,0.4092177669997445,0,0
